,CourseFull,mean,std
1052,ACE 398: Contemp Issues Financial Plng,3.8337499999999998,0.2722561982765498
1053,ACCY 502: Accounting Analysis II B,3.42450909090909,0.6687470203223956
1054,UP 136: Urban Sustainability,3.6521978021978017,0.8191469728150698
1055,CMN 496: Gender and Performance,3.013913043478261,0.7639869059339718
1056,SOC 586: Adv Social Statistics I,3.57,0.6348031190849648
1057,MCB 406/BIOC 406: Gene Expression & Regulation,3.626810344827586,0.5725240533087868
1058,ENGL 412/CWL 417/MDVL 410: Topics in Medieval Brit Lit,3.0903846153846155,0.8038631761171547
1059,ECON 505: Introduction to Game Theory,3.716628571428571,0.3346803238669304
1060,CEE 586: Rock Mechanics and Behavior,3.4417391304347826,0.5208617622991063
1061,IS 532/CS 513: Theory & Pract Data Cleaning,3.949830188679245,0.18063350112909035
1062,ACE 341: Issues in AgAccy and FinAg,3.701008403361344,0.5230283424329958
1063,ANSC 350: Cellular Metabolism in Animals,3.611961206896552,0.6776476097337419
1064,ARTD 401: Industrial Design V,3.3499999999999996,0.6872455325561226
1065,CMN 375: The American Family,3.255771428571428,0.756749707091898
1066,CMN 396: Visual Media Effects,3.1279411764705882,0.42814771648115524
1067,HIST 100: Global History,3.355280898876405,0.8556473442278522
1068,ANTH 368: 'America' in the World,3.34952380952381,0.37790747406860864
1069,CMN 496: Argumentation Theory & Evaluat,3.0802666666666667,0.8054199291191039
1070,"NRES 424: US Environ, Justic & Policy",3.5154545454545456,1.0380476748235659
1071,ACCY 304: Accounting Control Systems,3.3530842455973353,0.6223250664893895
1072,"RST 120: Parks, Recreation, Environment",3.1796153846153845,0.8233023594937214
1073,LAW 618: Natural Resources,3.246195652173913,0.4635750546410411
1074,GEOL 143/ESE 143: History of Life,3.141005025125628,0.7045491055886761
1075,TE 298: Introduction to Innovation A,3.667272727272727,0.5945065319480735
1076,BIOE 498: Senior Design II,3.9204000000000003,0.17042253372133628
1077,MCB 493: Special Topics Mol Cell Biol,3.558494845360825,0.6108233436845096
1078,CS 210: Ethical & Professional Issues,3.625495300072307,0.6657577330837745
1079,RLST 231: Religion and Philosophy,3.1102739726027395,0.8077399089777917
1080,SHS 431: Lang Disorders Preschool Child,3.471428571428571,0.5484729617087294
1081,ADV 310: Intro to Public Relations,3.1720724346076463,0.7850355505827624
1082,AE 353: Aerospace Control Systems,3.2293629343629346,0.9698614614361343
1083,NPRE 101/ENVS 101: Introduction to Energy Sources,3.0101997146932953,0.7943613446339809
1084,ENGL 407/MDVL 407: Introduction to Old English,3.3191176470588237,0.8808597659875493
1085,INFO 403: Game Design: Virtual Worlds,3.791176470588235,0.4273477119364829
1086,CS 498: Algorithms and Models of Comp,2.725374149659864,0.9761726052548941
1087,ARTS 261: Photography II,3.975185185185185,0.12653122496693206
1088,CMN 396: Media & Youth Culture,2.971304347826087,0.8212466893471809
1089,HDFS 105: Intro to Human Development,3.6909290226681533,0.6319549663080007
1090,THEA 170: Fundamentals of Acting I,3.5430996309963096,0.6698851482492222
1091,ECON 447: Economics of the Workplace,3.1915425531914887,0.8187349240436738
1092,ANSC 199: BBQ SCIENCE,3.63695652173913,0.4913639825292775
1093,CHEM 483: Solid State Structural Anlys,3.4812499999999997,0.5911118424014805
1094,MBA 501: Foundations of Bus I-Ethics,3.462826552462527,0.4707442486596565
1095,ECON 490: Migration and Econ Development,3.3482608695652174,0.8819575666313966
1096,CHEM 584: Introduction to Materials Chem,3.581243243243243,0.49495188984906097
1097,IS 490: Introduction to Data Science,3.660392156862745,0.30694548781095443
1098,FIN 490: Private Equity,3.3753125,0.4229286610573348
1099,SE 424: State Space Design for Control,3.344510869565218,0.6322937710632066
1100,LING 115/REL 115: Language and Culture in India,3.7164189189189187,0.4831680505243283
1101,ACCY 575: Data Analytics Apps in ACCY,3.8222375215146305,0.3212692428039543
1102,PSYC 396: Human Emotion,3.7689830508474578,0.3373862390332442
1103,EPSY 480: Educational Statistics,3.6612537612838514,0.7281878228275575
1104,ENGL 119/CWL 119: Literature of Fantasy,3.3765217391304345,0.8348308409979147
1105,HIST 259: 20thC World from Midcentury,3.2739726027397253,0.848531842916159
1106,IB 432/ANTH 432/NEUR 432/PSYC 432: Genes and Behavior,3.70131455399061,0.7059633045992996
1107,LAT 103: Intermediate Latin,2.698095238095238,1.0926752623835425
1108,TAM 542: Mathematical Methods II,3.663636363636364,0.6324254078361565
1109,IB 473: Plant Genomics,3.7276315789473684,0.523789000359407
1110,EIL 422/ENGL 404: Engl Grammar for ESL Teachers,3.7032653061224488,0.5845786473339442
1111,PHYS 401: Classical Physics Lab,3.1365857359635814,1.1116528712142038
1112,ACCY 501: Accounting Analysis I,3.534732905982906,0.488394296127469
1113,ANSC 110: Life With Animals and Biotech,3.6850813953488375,0.6533778904993662
1114,SPED 461: AAC and Literacy,3.878333333333333,0.2013302979903643
1115,ECON 490: Economics of Organizations,3.2860714285714288,0.6150803622623765
1116,SCAN 490/EURO 489/MACS 490: Ingmar Bergman & Europ Cinema,3.0873913043478263,0.5406213606365915
1117,CLCV 222/CWL 264/THEA 210: The Tragic Spirit,3.673333333333334,0.33351047924477856
1118,CHLH 455: Health Services Financing,3.597254658385093,0.6538946225387786
1119,ARTH 257: History of Photography,3.013333333333333,0.7680933017944095
1120,ENGL 380: Hip Hop Rhetorics,3.2248275862068967,0.4650592894323014
1121,MATH 410: Lin Algebra & Financial Apps,3.283552502453385,0.8983455188225389
1122,ECE 454: Antennas,3.441186440677966,0.6845153790989099
1123,AE 403: Spacecraft Attitude Control,3.4851948051948054,0.5711838023586717
1124,PS 321/ACCY 321/ACE 321/BADM 303: Principles of Public Policy,3.0163555555555557,0.8945186453694414
1125,ENGL 300: Strange Victorian Love Poetry,3.2427272727272727,0.8118311614558436
1126,ACE 398: Risk Mngmt in Personal Fin Pla,3.891891891891892,0.4904741473447279
1127,ENGL 280/GWS 280: Woman as Artist,3.4882142857142853,0.6273416338090467
1128,UP 494: Ped & Bicycle Planning,3.6569999999999996,0.4075058281791808
1129,HIST 380: US in an Age of Empire,3.115714285714285,1.061066159368879
1130,INFO 490: Intro to Prog for Data Science,3.530392523364486,1.031734423527568
1131,LAW 603: Torts,3.1936312849162007,0.50868073239791
1132,GE 400: Engineering Law,3.5615237020316024,0.5014498651621823
1133,EALC 250: Intro to Japanese Culture,3.063691654879775,0.9263437922672578
1134,MDIA 199: Transfer Orientation,3.4424489795918363,0.797830043310706
1135,ACCY 571: Stat Analyses for Accountancy,3.572303921568627,0.5435099127695271
1136,NRES 219: Principles of Ecosystem Mgmt,3.1088740245261977,0.8847855352790229
1137,LAW 668: Decendent's Estates and Trusts,3.274117647058824,0.4505820918026894
1138,KIN 365/AHS 365/CHLH 365/RST 365/SHS 370: Civic Engagement in Wellness,3.8831351351351353,0.31390463022012016
1139,THEA 105: Intro to Costume Technology,3.5315625,0.7491291167707673
1140,ARTH 115: Art in a Global Context,3.201434599156119,0.6237166139354482
1141,ECE 498: eCrime & Internet Serv Abuse,3.0809090909090906,0.786967188243513
1142,EIL 488: English Phon & Morph for TESL,3.5154545454545456,1.2130454809457787
1143,ENGL 350: 21stCentury African-Amer Lit,3.0970833333333334,1.3625358685390838
1144,"SOCW 516: Child, Youth and Family Svcs",3.471304347826087,0.665398241969333
1145,SPAN 309: Varieties of Spoken Spanish,3.489273504273504,0.5791158029527431
1146,CEE 498: Geographic Information Systems,3.6284615384615386,0.8784676006796078
1147,CHP 199: Special Topics:Honors Uncommon,3.8493452380952378,0.4525827205118371
1148,ESE 486/GEOL 486: Environmental Consulting,3.686969696969697,0.6557137441240968
1149,"UP 311: Local Planning, Gov't and Law",3.586047619047619,0.6242726034728034
1150,JOUR 361: Readings in Sports Journalism,3.4514960629921263,0.7538437762301138
1151,ENGL 300: Lyric Poetry,3.7623809523809526,0.5255827130039732
1152,ARTD 410: Advanced Graphic Design I,3.4705982905982906,0.7397970276017334
1153,PATH 439/CHLH 439/GEOG 439: Health Applications of GIS,3.6183333333333327,0.846850373770689
1154,LLS 442/GWS 445/SPAN 442: US Latina Lit and Iconography,3.6063636363636364,0.44551854827773907
1155,PS 300: Rule of Law,3.530909090909091,0.48841030711807626
1156,ENGL 461: Contemporary British Lit,3.3906896551724137,0.7484924205936142
1157,RLST 127: Introduction to Catholicism,3.430697674418605,0.6062001179625813
1158,VCM 633: Companion Animal Medicine IV,3.16260162601626,0.8300649767870061
1159,GLBL 296: Human Rights in the Midwest,3.8207692307692307,0.7691799983245048
1160,NUTR 510/ANSC 525/FSHN 510: Essentl Fatty Acds & Cholestrl,3.7243478260869565,0.4247846112720363
1161,CMN 496: Adv Topics in Communication,3.2464058355437664,0.9041521959204087
1162,FIN 501: Econ of Market Fundamentals,3.445753968253968,0.4717081285244076
1163,HIST 164: The Automobile,3.5577470355731227,0.8546534230659852
1164,AVI 130: Commercial - Instrument I,2.924090909090909,0.7968384066302224
1165,CEE 398: Project Based Learning in CEE,3.6266666666666665,0.44705952872321403
1166,PS 100: Intro to Political Science,3.136468066866695,0.9061150301511558
1167,HIST 252/JS 252: The Holocaust,3.311473684210527,0.651497010408058
1168,GWS 370/SOC 320: Queer Theory,2.9209154929577466,1.2825156314724728
1169,HIST 396: Debating Israel's History,3.33448275862069,0.7271464596906636
1170,LLS 320/GWS 320/SOC 321: Gender & Latina/o Migration,3.145217391304348,1.0089355973983387
1171,FIN 568: Behavioral Finance,3.7946808510638297,0.2884282503340563
1172,INFO 490: An Introduction to Game Design,3.1209090909090906,0.5283241867272326
1173,IE 398: Stochastic Process and Applic,3.518987341772152,0.6533411595222248
1174,MCB 436: Global Biosecurity,3.747245762711865,0.42758606567040014
1175,PHYS 487: Quantum Physics II,3.2514416475972543,0.8673857877084261
1176,"ACCY 500: Atg Measuremnt, Rpting & Cntrl",3.6239454094292802,0.547913268568546
1177,ACE 444: Finan Serv Individ Small Bus,3.137058823529412,0.7386322657390298
1178,MCB 199: MCB Merit Workshop,3.727727272727273,0.7076139922185478
1179,MATH 220: Calculus,2.5008411435772224,1.2554831529247332
1180,ECE 564: Modern Light Microscopy,3.826875,0.3330300052172477
1181,LLS 296: Bilingual US Latina/o Culture,2.123061224489796,1.6173122123356174
1182,FIN 580: Portfolio Management,3.8268,0.3050995902979878
1183,CHLH 421: Health Data Analysis,3.5750574223734586,0.6987611225899785
1184,NS 102: Sea Power and Maritime Affairs,3.3181818181818183,0.8731533051044794
1185,REHB 330/CHLH 330: Disability in American Society,3.5662782608695656,0.7075551113619113
1186,ACCY 517: Financial Statement Analysis,3.5486289631533854,0.4780849457718225
1187,GLBL 296: Children's Rights,3.742272727272727,0.5216924539696982
1188,PS 353: Gov & Pol of Latin America,3.3978518518518515,0.6821951335756863
1189,MUS 501: Western Music before 1750,3.3278612716763,0.6475989833084962
1190,ARCH 595: Spec Prob Struct Theory & Des,3.610138888888889,0.5470419013393651
1191,ARTS 450: Advanced Studio I,3.2970731707317076,0.8297112160041692
1192,HRD 411: Instruct & Train System Design,3.571326164874552,0.982827844047893
1193,CMN 396: Social Movements Comm,2.920344827586207,1.0707988727681412
1194,CMN 462: Interpersonal Health Comm,3.2348247978436655,0.7885136715837937
1195,CMN 101: Public Speaking,3.307998781602193,0.8036314456611405
1196,ENGL 259/AFRO 259/CWL 259: Early African American Lit,3.667321428571428,0.6393537224400584
1197,SPAN 571/PORT 571: Proseminar For Lang Tchg,3.8031818181818178,0.2600591954228247
1198,BADM 395: Entrep. and Enterprise Dev.,3.833636363636364,0.42259528731341073
1199,EALC 285/ANTH 285: Intro to Korea Through Film,3.430972222222222,0.7827678095532797
1200,IS 590: Higher Educ and Info Prof'ls,3.9014814814814818,0.23676373132699038
1201,ENGL 455: Willa Cather,3.1108333333333333,0.808944356691004
1202,BADM 335: Supply Chain Management Basics,3.5607370517928287,0.43656716667381534
1203,NUTR 510/ANSC 525/FSHN 510: Publ Hlth Intrvntn-Obesity Prv,3.8566666666666665,0.30199863344587274
1204,MUS 418: Native American Music,3.6666666666666665,0.9310635666158166
1205,MBA 543: Digital Media & Marketing,3.8224802110817944,0.6249649459332404
1206,ENSU 410: Sustainable Organizations,3.7304761904761907,0.8644374784766168
1207,"PSYC 396: Stress, trauma and resilience",3.1889999999999996,0.4924520281205064
1208,HDFS 420: Family Diversity in the U.S.,3.729379310344827,0.39911146259151487
1209,ABE 225: ABE Principles: Bioenvironment,3.1939473684210524,0.7916992071846589
1210,UP 475: Real Estate Dev. Fundamentals,3.84027397260274,0.38265107179679
1211,ATMS 314: Mesoscale Dynamics,2.9214960629921256,0.8709973274773517
1212,MCB 301: Experimental Microbiology,3.1861266836548965,0.6228015978858101
1213,NPRE 470: Fuel Cells & Hydrogen Sources,3.6084593023255818,0.4963579079276404
1214,CHEM 532: Physical Organic Chemistry,3.47727047146402,0.4386466823730115
1215,IE 598: Neural Ntwks and Deep Learning,3.768979591836735,0.35142999359734994
1216,PHIL 430: Theory of Knowledge,3.3594444444444447,0.6524898655851737
1217,SOCW 553: Integrated Behav. Health & HC,3.8464615384615386,0.3208710777254785
1218,ECE 598: Statistical Learning Theory,3.8771929824561404,0.30366044278463006
1219,ANTH 262/GWS 262: Women's Lives,2.953448275862069,0.7256544055472487
1220,LA 281: Design Communications II,3.3101010101010107,0.620456812730448
1221,CLCV 160/REL 160: Ancient Greek & Roman Religion,3.3463358778625953,0.8881494665721085
1222,MACS 100: Intro to Popular TV & Movies,3.4805766312594844,0.7228496005371625
1223,CHLH 243: Drug Use and Abuse,3.618366140634584,0.7294428753348468
1224,PSYC 421/NEUR 421: Principles of Psychophysiology,3.5584536082474223,0.7457941732668157
1225,BADM 590: Operations Strategy,3.772727272727273,0.2740799786754658
1226,ACCY 512: Risk Measurement/Reporting II,3.7739396984924625,0.3538264009254664
1227,ACCY 561: Taxes and Business Strategy,3.4844444444444447,0.47448979375103284
1228,BADM 584: Global Marketing,3.69016713091922,0.33973195222896824
1229,MS 391: Chinese Media,3.25125,0.8683380318171029
1230,PHIL 105: Introduction to Ethics,3.1268368700265254,0.7957957380369264
1231,GLBL 296: Food & Globalization,3.7975,0.7937417041186275
1232,ECE 307: Techniques for Engrg Decisions,3.158324022346369,0.6179344634787498
1233,PHYS 214: Univ Physics: Quantum Physics,2.757422803797973,1.0249653681707045
1234,HIST 263/GWS 263: US History of Medicine,3.3018251928020566,0.7177084429147622
1235,SOC 450: Senior Capstone Seminar,3.018545454545454,1.0704398725109023
1236,SHS 170: Intro Hum Comm Sys & Disorders,3.3195032051282056,0.7687071292961661
1237,THEA 361: History of Theatre II,2.6350491803278686,1.104406114811827
1238,BIOP 401: Introduction to Biophysics,3.6216,0.707205656085979
1239,KIN 451: Skeletal Muscle Physiology,3.5451694915254235,0.5752298480192799
1240,MBA 553: Entrep: From Startup to Growth,3.657523961661342,0.4220198315763492
1241,CEE 559: Sediment Transport,3.8132000000000006,0.2999962666434367
1242,CI 451: Tchg Elem Science II,3.8816,0.31480804733466816
1243,"GCL 195: Crime, Punishment, & Doc Film",3.858095238095238,0.3000415693044176
1244,ECON 532: Econometric Analysis I,3.659209302325581,0.4199798753838334
1245,ACE 240: Personal Financial Planning,3.3844328523862375,0.8345910861058193
1246,MDIA 380: 21st Century Documentaries,3.5958015267175574,0.5261003796456699
1247,GLBL 199: Global Health,3.6028571428571428,0.5317996656201859
1248,FIN 511: Investments,3.5238225324027916,0.5677472620366542
1249,CMN 496: Comm Tech & Altruism,3.781739130434783,0.4137700703017374
1250,IS 590: Project Management,3.8095238095238093,0.30170114810262144
1251,CW 100: Intro to Creative Writing,3.5977326968973746,0.6138713687958846
1252,SOC 496: Advanced Special Topics,3.2641666666666667,0.5932812477138384
1253,FIN 580: Entrepreneurship and VC,3.5391176470588235,0.3884915598073174
1254,JOUR 452: Great Books of Journalism,3.090909090909091,1.083306844346635
1255,ARCH 551: Structural Analysis,3.424545454545455,0.513621077809554
1256,CI 465: Lang Literacy in EC Educ I,3.462307692307692,0.6733915748045497
1257,MBA 502: Managerial Economics,3.4899999999999998,0.48143916902282446
1258,CI 410: Middle School Instruction,3.626179245283019,0.7987012015644915
1259,ECON 490: Economics of Information,3.196125,0.7518019914678332
1260,TE 298: Introduction to Innovation C,3.857142857142857,0.24346981541950566
1261,CMN 529: Concepts in Comm Study,3.6666666666666665,1.1055415967851332
1262,HRE 533: Management of HRD,3.9304166666666664,0.3337099434971767
1263,"ARTE 101: Art, Design, and Society",3.392878338278932,1.03472743011608
1264,ECE 398: Smart Contracts & Blockchain S,3.8712244897959183,0.40278942010841134
1265,GLBL 296: Global & Mass Incarceration,3.621590909090908,0.7676822945541344
1266,ANSC 307: Companion Animal Management,2.9227352297593,0.9304513868485578
1267,ENGL 261: Irish Myth/Legend Middle Ages,3.2775,0.38107577986537006
1268,EPS 412: Critical Thinking for Teachers,3.485,0.4232316150761897
1269,"CEE 442: Env Eng Principles, Physical",3.628439153439153,0.4568079352243559
1270,KIN 239: Coaching Strategies,3.4565240641711226,0.6656968952705032
1271,ENGL 120: Science Fiction,3.463076923076923,0.8284765372544144
1272,"PSYC 396: Emotion, Cognition & The Brain",3.677608695652174,0.6604632260526425
1273,PHYS 123: Physics Made Easy,3.8433136094674563,0.38777467362772683
1274,SE 100: Introduction to ISE,3.8181066666666665,0.5550955611023706
1275,IB 461/NRES 461: Ornithology,3.233137254901961,0.8741094221061151
1276,CS 538: Advanced Computer Networks,3.8311333333333324,0.4087616039807174
1277,ME 498: Bio-Inspired Design,3.7590196078431375,0.36205435028004973
1278,ECE 211: Analog Circuits & Systems,2.7916666666666665,0.8486541633014528
1279,ENG 199: Mentoring for Freshman Women,3.5134615384615384,1.005132759343424
1280,ENGL 300: Pulp Fictions of the 1890s,3.3022727272727277,0.37531722119951494
1281,NPRE 199: Undergraduate Open Seminar,3.835652173913043,0.45986601155361617
1282,ENGL 380: Language and the Law,3.258387096774194,0.9494280002061464
1283,PSYC 235: Intro to Statistics,3.064172892209178,1.1220212474904967
1284,SOCW 561: Applied Int Care Seminar,3.8920588235294122,0.46306383381435784
1285,MCB 402: Sys & Integrative Physiology,3.2425431711145998,0.9039837525654683
1286,CMN 375: Hitchcock in America,2.965109717868339,0.9445812645778321
1287,LAW 631: Secured Transactions,3.3012158808933,0.5825798366323081
1288,ACES 102: Intro Sustainable Food Systems,3.75531914893617,0.6270238756994411
1289,CI 407: Thry Prac in Elem Schl Tchg II,3.7912158054711242,0.37346896648787087
1290,AIS 140: Native Religious Traditions,3.4161038961038956,0.8719587680055195
1291,CS 510: Advanced Information Retrieval,3.8417999999999997,0.2921909649527172
1292,SPAN 252: Intro to Hispanic Linguistics,3.509195979899497,0.7407407380378536
1293,TSM 363: Fluid Power Systems,3.418152866242038,0.919736061319651
1294,LER 590: Analyzi & Manage Org Networks,3.2962962962962963,0.4919435992073658
1295,SHS 513: Normal & Disordered Swallowing,3.3972340425531917,0.6652713480232552
1296,RST 199: Sport & Sustainability,3.262285714285714,0.8870692861143075
1297,BADM 532: Sust Products for Subsistence,3.9204477611940303,0.19215535409383744
1298,ASTR 210: General Astronomy,3.0773461538461535,0.9392248621687866
1299,AFRO 228: Hip Hop Music: History&Culture,3.643392857142857,0.8901891387823839
1300,RHET 243: Inter Expository Writing,3.069850746268657,0.9638325124479262
1301,ARTD 445: Seminar in Design,3.465263157894737,0.5881359350663276
1302,EPS 590: Global Citizenship Education,3.8539999999999996,0.21233935103979198
1303,PS 300: Bureaucratic Politics,3.7504166666666663,0.32307737936221337
1304,ECE 470/AE 482/ME 445: Introduction to Robotics,3.157240184757506,0.9749234020018529
1305,STAT 385: Statistics Programming Methods,3.6144551282051283,0.6525382083611176
1306,MBA 547: Global Impact:CulPsych&BusEth,3.894299065420561,0.41214928370094417
1307,MUS 408: Analysis of Musical Form,3.5209722222222224,0.5715115429042877
1308,AGED 220: Prog Del in Ag & Leadership Ed,3.0166666666666666,1.1296115359813843
1309,ANTH 459: The Ancient Maya,3.689111111111111,0.47359064471907814
1310,CHBE 494: Polymer Sci & Engineering,2.927222222222222,0.79745989488539
1311,HIST 467: Eastern Europe,2.9734615384615384,1.0658977520153983
1312,LAW 794: Mergers & Acquisitions,3.4013390313390315,0.4042871065776531
1313,EPS 537: Globalizing Educational Policy,3.8616666666666664,0.2133007787660941
1314,CHLH 200: Mental Health,3.4707505518763795,0.790202763836162
1315,IE 410/CS 481: Adv Stochastic Process & Appl,2.8228125000000004,1.241161840713672
1316,PHIL 270: Philosophy of Science,2.8596052631578948,1.0683662401677592
1317,PSYC 496: IntroCounselingParaprofessProg,3.8841573033707864,0.45272411170939997
1318,ACCY 552: Partnership Income Taxation,3.3981948881789137,0.4660925538215161
1319,IB 202: Physiology,3.705145413870247,0.5873273282318098
1320,UP 430/CEE 417: Urban Transportation Planning,3.63514619883041,0.4848504402247521
1321,IHLT 375: Interdis Collab in Health Serv,3.8137798165137617,0.5521142242841123
1322,ARCH 563/LA 563: Soc/Beh Research Designed Env,3.650476190476191,0.5393071056411284
1323,LAW 615: Administrative Law,3.395844748858447,0.5050793089378879
1324,ENGL 121: Comics and Graphic Narratives,3.3925786163522016,0.8494683604418685
1325,MSE 404: Computational MSE- Macroscale,3.476666666666667,0.6468409190853457
1326,IS 590: Grant Writing for Libraries,3.9304166666666664,0.3337099434971767
1327,SPED 205: Introduction to Special Needs,3.782546448087432,0.44181984160145993
1328,MUS 207: Aural Skills III,3.349285714285714,0.9570201591575872
1329,LA 470: Social/Cultural Design Issues,3.4112765957446807,0.4366585745509145
1330,MATH 428: Honors Topics in Mathematics,3.9366666666666665,0.2832352771499734
1331,AE 434: Rocket Propulsion,3.1057333333333332,0.8489003448907037
1332,ENG 177: Introduction to Sustainability,3.7072,0.4456771925957172
1333,AE 370: Aerospace Numerical Methods,3.12920220082531,0.9822050378007963
1334,HIST 227/EALC 227: Modern Japanese History,3.066756756756756,0.885624086118826
1335,ABE 598: Autonomous Decision Making,3.8135999999999997,0.2844345970517651
1336,EURO 199: Challenges Facing Euro Union,3.333703703703704,1.3997067104116732
1337,PS 202: Religion & Politics in the US,3.0469188191881917,0.8777234415829058
1338,MBA 501: DataAnalysis for Bus Decisions,3.468731707317074,0.45704816549244776
1339,STAT 480: Data Science Foundations,3.592573839662447,0.6585930854045167
1340,ANSC 321: Animal Nutrition,3.1932710280373833,0.7119445212305227
1341,FSHN 343: Foundations in Beverage Mgmt,3.7746478873239435,0.6778753697116704
1342,ECON 490: Economics of Risk,3.210833333333334,0.7064333762495689
1343,ECON 516: Monetary Theory,3.645604838709677,0.44136385616062174
1344,CS 498: Probability in CS,3.2429126213592228,0.9560940270085772
1345,MATH 478: Actuarial Loss Models,3.0044086021505367,0.9094018622274629
1346,IE 412: OR Models for Mfg Systems,3.125934426229508,0.7734299987155886
1347,BADM 590: Global Capstone Project Trip,3.952571428571429,0.16194960163392733
1348,GEOL 415: Field Geology,3.357045454545454,0.4463059465589544
1349,MCB 501: Advanced Biochemistry,3.4590909090909094,0.4617113930458285
1350,DANC 106: Jazz Dance II,3.789401709401709,0.6428798595719357
1351,KIN 101: Aerobics I,3.6447262247838617,0.7289945090406348
1352,CI 466: Lang Literacy in EC Educ II,3.9166666666666665,0.39965262694272663
1353,SOCW 502: Brief Mot Interventions SU,3.7949450549450545,0.4157830521216448
1354,GLBL 296: Causes of Civil Conflict,3.539230769230769,0.8773032239457246
1355,PHIL 429: Value Theory,3.0415625,0.8472053668348366
1356,BADM 336: Modeling the Supply Chain,3.5655982905982913,0.492988298604724
1357,ME 300: Thermodynamics,2.9938493723849366,0.9311528765470368
1358,LER 590: Foundations of Business & Mgmt,3.6510769230769227,0.38586216381948574
1359,CMN 375: World Making: Past & Future,3.4264000000000006,0.8306280996932381
1360,ENG 101: Engineering at Illinois,3.340745341614907,1.1128691321693862
1361,ECE 198: Intro to Computer Engineering,2.857413043478261,0.924089000891688
1362,LAW 796: Intro to Private Int'l Law,3.4442857142857144,0.3151805443078682
1363,ME 498: Optics:Theory and Application,3.82,0.23553131426627755
1364,TAM 445: Continuum Mechanics,2.963994708994709,1.0293809050060394
1365,ECE 385: Digital Systems Laboratory,3.1881892048752176,0.8024303925646866
1366,SHS 383: Neuroplasticity& Communication,3.851276595744681,0.2902868502183446
1367,GEOG 384: Population Geography,3.190952380952381,0.5866685992547018
1368,PS 380: International Cooperation,3.353308823529412,0.7379194272402753
1369,PHYS 550/BIOP 550/MCB 550: Biomolecular Physics,3.542962962962963,0.35383418186756277
1370,SPAN 307: Bilingualism,3.5277220077220077,0.7416301464150744
1371,SPAN 103: Intermediate Spanish,2.7038035264483633,1.0636311512370116
1372,VCM 632: Companion Animal Medicine III,2.83739837398374,0.8683596697768253
1373,ANSC 223: Animal Nutrition,2.8947775346462437,0.9423896124890465
1374,SHS 470: Neural Bases Spch Lang,3.6165530303030304,0.5199896679392241
1375,"GWS 255/SOC 255: Queer Lives, Queer Politics",3.5059060402684565,0.7555948040782786
1376,CHEM 103: General Chemistry Lab I,3.5303298392302724,0.814430937347282
1377,ACE 471: Consumer Economic Policy,3.3513333333333333,0.8538576514202405
1378,DANC 260: Int Contemp Modern Tech Core,3.5032369942196535,0.5619052400067422
1379,RST 110: Service Delivery in RST,2.943183183183183,1.173683564930542
1380,PS 199: Civic Leadership,3.579565217391304,0.4206669472745637
1381,SHS 410: Stuttering: Theory & Practice,3.625402010050251,0.4617649276830915
1382,BADM 382: International Marketing,3.689946380697051,0.4826126920521217
1383,ECON 482: Health Economics,3.4169186046511624,0.593300779605272
1384,ACE 411: Environment and Development,3.336599552572707,0.8095526305100833
1385,ECON 590: Applied Econometrics for Micro,3.5279166666666666,0.5086418121385181
1386,KIN 102: Bowling I,3.912348178137652,0.36131136580999285
1387,AGCM 270: Sales Communications,3.396528925619835,1.06920818059947
1388,LER 545/HRD 534: Economics of Human Resources,3.566936507936508,0.490920721399002
1389,HIST 439: The Ottoman Empire,3.3632,0.9023335081886298
1390,CS 527: Adv Topics in Software Eng,3.821153846153846,0.23090668983007837
1391,ASRM 410: Investments and Fin Markets,3.254230769230769,0.84689284163175
1392,GEOL 110: Exploring Geology in the Field,3.818409090909091,0.3725522732194661
1393,PSYC 363: Developmental Psych Lab,3.5341758241758243,0.7591168465185559
1394,ECE 110: Intro Elec & Computer Engrg,3.010325251330573,0.991121771591001
1395,ACE 564: Applied Regression Models II,3.7296590909090908,0.38663010530278974
1396,FSHN 199: Undergraduate Open Seminar,3.71875,0.5719689130538477
1397,CMN 340: Visual Politics,3.4301950805767603,0.7619365394754627
1398,ECON 472: Financial Econometrics,3.4026415094339617,0.6834240953654059
1399,PHIL 214: Biomedical Ethics,3.3274390243902436,0.7481736206303844
1400,IB 372: Ecology and Evolution,3.8029545454545453,0.3507756311211338
1401,SBC 501: Strat Branding: Global Persp,3.6790000000000007,0.5182452034598014
1402,CI 509: Curriculum Research,3.9366666666666665,0.1665428111222695
1403,RST 512: Managing RST Organizations,3.7946153846153843,0.3349308857433904
1404,MATH 416: Abstract Linear Algebra,2.9707628734901457,1.060327134850406
1405,SOC 270/RSOC 270: Global Demography,2.711851851851852,1.1041975032575804
1406,ENGL 274: Contemporary Classics,1.651428571428571,1.4572880413199545
1407,ARCH 451: Theory & Design Steel & Timber,3.307392996108949,0.9443863906752256
1408,PSYC 396: Psychology of Morality,3.2291803278688525,0.7081708025008138
1409,TAM 427/AE 427/MSE 454: Mechanics of Polymers,3.0268,0.804983080567536
1410,ARTD 201: Industrial Design I,3.3595924764890284,0.5197456787715546
1411,PS 191: Civic Careers,3.6134188034188033,0.5530724785089548
1412,CW 243: Inter Expository Writing,3.32062015503876,1.085023310532993
1413,ACE 335: Food Marketing and Behavior,3.6580180180180175,0.5093217886170154
1414,"KIN 257: Coordination, Control & Skill",3.3088513998564246,0.6162759904193795
